medianrunlength,medianruntime,adjusted_medianruntime,capped,Solution,novnoise,nvars,nclauses,vars-clauses-ratio,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-max,VCG-CLAUSE-entropy,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-max,BINARY+,TRINARY+,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,vars-reduced-depth-4,vars-reduced-depth-16,vars-reduced-depth-64,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_BestStep_Mean,saps_BestStep_CoeffVariance,saps_AvgImproveToBest_Mean,saps_AvgImproveToBest_CoeffVariance,saps_FirstLMRatio_Mean,saps_FirstLMRatio_CoeffVariance,saps_BestCV_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_BestStep_Mean,gsat_BestStep_CoeffVariance,gsat_AvgImproveToBest_CoeffVariance,gsat_BestCV_Mean,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars
22058299,15.04,14.96407193,0,1,30,500,2125,0.235294118,0.001411765,0.011294118,2.6904548,0.006,0,0.006,0,0.497098039,0.17514855,0.857142857,0,1,0.413187309,0,0.007058824,2.35020199,0.498352941,0.011696941,0.282457907,0.002823529,0,0.002,0.094,18.2412791,0.270764879,285.28876,0.209660012,0.902237673,0.201481928,0.85217928,0.036331291,0.314609863,14.9583333,0.245171546,880.958333,0.347876883,0.405325981,0.358599066,0.309953333,0.522377076
11249046,7.99,8.344791518,0,1,40,500,2125,0.235294118,0.001411765,0.011294118,2.6904548,0.006,0,0.006,0,0.497098039,0.17514855,0.857142857,0,1,0.413187309,0,0.007058824,2.35020199,0.498352941,0.011696941,0.282457907,0.002823529,0,0.002,0.094,18.2412791,0.270764879,285.28876,0.209660012,0.902237673,0.201481928,0.85217928,0.036331291,0.314609863,14.9583333,0.245171546,880.958333,0.347876883,0.405325981,0.358599066,0.309953333,0.522377076
15636252,11.8,12.16123881,0,1,50,500,2125,0.235294118,0.001411765,0.011294118,2.6904548,0.006,0,0.006,0,0.497098039,0.17514855,0.857142857,0,1,0.413187309,0,0.007058824,2.35020199,0.498352941,0.011696941,0.282457907,0.002823529,0,0.002,0.094,18.2412791,0.270764879,285.28876,0.209660012,0.902237673,0.201481928,0.85217928,0.036331291,0.314609863,14.9583333,0.245171546,880.958333,0.347876883,0.405325981,0.358599066,0.309953333,0.522377076
13173443,10.34,10.42263788,0,1,60,500,2125,0.235294118,0.001411765,0.011294118,2.6904548,0.006,0,0.006,0,0.497098039,0.17514855,0.857142857,0,1,0.413187309,0,0.007058824,2.35020199,0.498352941,0.011696941,0.282457907,0.002823529,0,0.002,0.094,18.2412791,0.270764879,285.28876,0.209660012,0.902237673,0.201481928,0.85217928,0.036331291,0.314609863,14.9583333,0.245171546,880.958333,0.347876883,0.405325981,0.358599066,0.309953333,0.522377076
1948,0,0.002386375,0,1,10,200,1978,0.101112235,0.011627907,0.031850354,3.15447234,0.02,0,0.02,0,0.383973711,0.105605192,0.5,0,0,0.313434341,0.001516684,0.012639029,2.67797938,0.302831143,0.045197169,0.128343215,0.028311426,0,0,0.295,11.1683333,0.290164992,93.6691667,0.235803597,1.25912424,0.226543809,0.864063192,0.055739148,0.285937886,9.43787777,0.405022325,194.741437,0.430156805,0.482017396,0.325633122,0.459851864,0.641373099
12906425,15.84,16.13008751,0,1,20,200,1978,0.101112235,0.011627907,0.031850354,3.15447234,0.02,0,0.02,0,0.383973711,0.105605192,0.5,0,0,0.313434341,0.001516684,0.012639029,2.67797938,0.302831143,0.045197169,0.128343215,0.028311426,0,0,0.295,11.1683333,0.290164992,93.6691667,0.235803597,1.25912424,0.226543809,0.864063192,0.055739148,0.285937886,9.43787777,0.405022325,194.741437,0.430156805,0.482017396,0.325633122,0.459851864,0.641373099
85797,0.11,0.11233488,0,1,30,200,1978,0.101112235,0.011627907,0.031850354,3.15447234,0.02,0,0.02,0,0.383973711,0.105605192,0.5,0,0,0.313434341,0.001516684,0.012639029,2.67797938,0.302831143,0.045197169,0.128343215,0.028311426,0,0,0.295,11.1683333,0.290164992,93.6691667,0.235803597,1.25912424,0.226543809,0.864063192,0.055739148,0.285937886,9.43787777,0.405022325,194.741437,0.430156805,0.482017396,0.325633122,0.459851864,0.641373099
17417,0.02,0.022499415,0,1,40,200,1978,0.101112235,0.011627907,0.031850354,3.15447234,0.02,0,0.02,0,0.383973711,0.105605192,0.5,0,0,0.313434341,0.001516684,0.012639029,2.67797938,0.302831143,0.045197169,0.128343215,0.028311426,0,0,0.295,11.1683333,0.290164992,93.6691667,0.235803597,1.25912424,0.226543809,0.864063192,0.055739148,0.285937886,9.43787777,0.405022325,194.741437,0.430156805,0.482017396,0.325633122,0.459851864,0.641373099
21318,0.03,0.028639984,0,1,50,200,1978,0.101112235,0.011627907,0.031850354,3.15447234,0.02,0,0.02,0,0.383973711,0.105605192,0.5,0,0,0.313434341,0.001516684,0.012639029,2.67797938,0.302831143,0.045197169,0.128343215,0.028311426,0,0,0.295,11.1683333,0.290164992,93.6691667,0.235803597,1.25912424,0.226543809,0.864063192,0.055739148,0.285937886,9.43787777,0.405022325,194.741437,0.430156805,0.482017396,0.325633122,0.459851864,0.641373099
79240,0.1,0.105657137,0,1,60,200,1978,0.101112235,0.011627907,0.031850354,3.15447234,0.02,0,0.02,0,0.383973711,0.105605192,0.5,0,0,0.313434341,0.001516684,0.012639029,2.67797938,0.302831143,0.045197169,0.128343215,0.028311426,0,0,0.295,11.1683333,0.290164992,93.6691667,0.235803597,1.25912424,0.226543809,0.864063192,0.055739148,0.285937886,9.43787777,0.405022325,194.741437,0.430156805,0.482017396,0.325633122,0.459851864,0.641373099
10260271,12.75,13.16415109,0,1,10,200,1978,0.101112235,0.011122346,0.029322548,3.15177082,0.02,0,0.02,0,0.386248736,0.10379649,0.55,0,0,0.284244259,0.001011122,0.011627907,2.53637489,0.295753286,0.045525784,0.119447832,0.029322548,0,0,0.22,12.5338499,0.270232475,92.7398042,0.235506679,1.24773407,0.21657057,0.863357596,0.05447713,0.264122966,10.7001886,0.373089671,191.878693,0.412470073,0.480488464,0.304104392,0.459347342,0.673574145
353285,0.45,0.436248572,0,1,20,200,1978,0.101112235,0.011122346,0.029322548,3.15177082,0.02,0,0.02,0,0.386248736,0.10379649,0.55,0,0,0.284244259,0.001011122,0.011627907,2.53637489,0.295753286,0.045525784,0.119447832,0.029322548,0,0,0.22,12.5338499,0.270232475,92.7398042,0.235506679,1.24773407,0.21657057,0.863357596,0.05447713,0.264122966,10.7001886,0.373089671,191.878693,0.412470073,0.480488464,0.304104392,0.459347342,0.673574145
35962,0.04,0.045823957,0,1,30,200,1978,0.101112235,0.011122346,0.029322548,3.15177082,0.02,0,0.02,0,0.386248736,0.10379649,0.55,0,0,0.284244259,0.001011122,0.011627907,2.53637489,0.295753286,0.045525784,0.119447832,0.029322548,0,0,0.22,12.5338499,0.270232475,92.7398042,0.235506679,1.24773407,0.21657057,0.863357596,0.05447713,0.264122966,10.7001886,0.373089671,191.878693,0.412470073,0.480488464,0.304104392,0.459347342,0.673574145
105950,0.13,0.138250592,0,1,40,200,1978,0.101112235,0.011122346,0.029322548,3.15177082,0.02,0,0.02,0,0.386248736,0.10379649,0.55,0,0,0.284244259,0.001011122,0.011627907,2.53637489,0.295753286,0.045525784,0.119447832,0.029322548,0,0,0.22,12.5338499,0.270232475,92.7398042,0.235506679,1.24773407,0.21657057,0.863357596,0.05447713,0.264122966,10.7001886,0.373089671,191.878693,0.412470073,0.480488464,0.304104392,0.459347342,0.673574145
26250,0.04,0.035366491,0,1,50,200,1978,0.101112235,0.011122346,0.029322548,3.15177082,0.02,0,0.02,0,0.386248736,0.10379649,0.55,0,0,0.284244259,0.001011122,0.011627907,2.53637489,0.295753286,0.045525784,0.119447832,0.029322548,0,0,0.22,12.5338499,0.270232475,92.7398042,0.235506679,1.24773407,0.21657057,0.863357596,0.05447713,0.264122966,10.7001886,0.373089671,191.878693,0.412470073,0.480488464,0.304104392,0.459347342,0.673574145
13020,0.02,0.017530372,0,1,60,200,1978,0.101112235,0.011122346,0.029322548,3.15177082,0.02,0,0.02,0,0.386248736,0.10379649,0.55,0,0,0.284244259,0.001011122,0.011627907,2.53637489,0.295753286,0.045525784,0.119447832,0.029322548,0,0,0.22,12.5338499,0.270232475,92.7398042,0.235506679,1.24773407,0.21657057,0.863357596,0.05447713,0.264122966,10.7001886,0.373089671,191.878693,0.412470073,0.480488464,0.304104392,0.459347342,0.673574145
1546047886,900.01,1090.567089,1,1,10,650,2762,0.235336713,0.001086169,0.009413469,2.71061332,0.004615385,0,0.004615385,0,0.497948347,0.173619448,1,0,1,0.397727444,0.000362056,0.005792904,2.32800473,0.503258508,0.009061438,0.287790177,0.002172339,0.003076923,0.007692308,0.115384615,21.3115942,0.280684358,387.049275,0.230819785,0.878501268,0.219964964,0.851424766,0.033347074,0.328778292,17.5074627,0.233077033,1320.89055,0.329366823,0.352271985,0.374323188,0.301048637,0.502485462
1467893480,900.01,948.138291,1,1,20,650,2762,0.235336713,0.001086169,0.009413469,2.71061332,0.004615385,0,0.004615385,0,0.497948347,0.173619448,1,0,1,0.397727444,0.000362056,0.005792904,2.32800473,0.503258508,0.009061438,0.287790177,0.002172339,0.003076923,0.007692308,0.115384615,21.3115942,0.280684358,387.049275,0.230819785,0.878501268,0.219964964,0.851424766,0.033347074,0.328778292,17.5074627,0.233077033,1320.89055,0.329366823,0.352271985,0.374323188,0.301048637,0.502485462
206874143,139.5,146.5162059,0,1,30,650,2762,0.235336713,0.001086169,0.009413469,2.71061332,0.004615385,0,0.004615385,0,0.497948347,0.173619448,1,0,1,0.397727444,0.000362056,0.005792904,2.32800473,0.503258508,0.009061438,0.287790177,0.002172339,0.003076923,0.007692308,0.115384615,21.3115942,0.280684358,387.049275,0.230819785,0.878501268,0.219964964,0.851424766,0.033347074,0.328778292,17.5074627,0.233077033,1320.89055,0.329366823,0.352271985,0.374323188,0.301048637,0.502485462
22574351,15.42,16.46727932,0,1,40,650,2762,0.235336713,0.001086169,0.009413469,2.71061332,0.004615385,0,0.004615385,0,0.497948347,0.173619448,1,0,1,0.397727444,0.000362056,0.005792904,2.32800473,0.503258508,0.009061438,0.287790177,0.002172339,0.003076923,0.007692308,0.115384615,21.3115942,0.280684358,387.049275,0.230819785,0.878501268,0.219964964,0.851424766,0.033347074,0.328778292,17.5074627,0.233077033,1320.89055,0.329366823,0.352271985,0.374323188,0.301048637,0.502485462
8762419,6.65,6.434580729,0,1,50,650,2762,0.235336713,0.001086169,0.009413469,2.71061332,0.004615385,0,0.004615385,0,0.497948347,0.173619448,1,0,1,0.397727444,0.000362056,0.005792904,2.32800473,0.503258508,0.009061438,0.287790177,0.002172339,0.003076923,0.007692308,0.115384615,21.3115942,0.280684358,387.049275,0.230819785,0.878501268,0.219964964,0.851424766,0.033347074,0.328778292,17.5074627,0.233077033,1320.89055,0.329366823,0.352271985,0.374323188,0.301048637,0.502485462
6768045,5.37,5.206580958,0,1,60,650,2762,0.235336713,0.001086169,0.009413469,2.71061332,0.004615385,0,0.004615385,0,0.497948347,0.173619448,1,0,1,0.397727444,0.000362056,0.005792904,2.32800473,0.503258508,0.009061438,0.287790177,0.002172339,0.003076923,0.007692308,0.115384615,21.3115942,0.280684358,387.049275,0.230819785,0.878501268,0.219964964,0.851424766,0.033347074,0.328778292,17.5074627,0.233077033,1320.89055,0.329366823,0.352271985,0.374323188,0.301048637,0.502485462
2827193,57.33,57.89157589,0,1,10,110,9757,0.011273957,0.057599672,0.070103515,4.05995729,0.063636364,0,0.063636364,0,0.31050235,0.025722933,0.096875,0,0,0.167222845,0.001639848,0.004919545,3.01039793,0.054934919,0.011171467,0,0.011171467,0,0,0.263636364,12.2534751,0.23295852,37.1455437,0.288392846,1.85000977,0.283913523,0.874700263,0.081869276,0.206564717,12.1265664,0.239704693,48.5175439,0.515040718,0.410522721,0.207245438,0.649481865,0.747444178
1060226,21.32,21.64963653,0,1,20,110,9757,0.011273957,0.057599672,0.070103515,4.05995729,0.063636364,0,0.063636364,0,0.31050235,0.025722933,0.096875,0,0,0.167222845,0.001639848,0.004919545,3.01039793,0.054934919,0.011171467,0,0.011171467,0,0,0.263636364,12.2534751,0.23295852,37.1455437,0.288392846,1.85000977,0.283913523,0.874700263,0.081869276,0.206564717,12.1265664,0.239704693,48.5175439,0.515040718,0.410522721,0.207245438,0.649481865,0.747444178
134749,2.74,2.746112617,0,1,30,110,9757,0.011273957,0.057599672,0.070103515,4.05995729,0.063636364,0,0.063636364,0,0.31050235,0.025722933,0.096875,0,0,0.167222845,0.001639848,0.004919545,3.01039793,0.054934919,0.011171467,0,0.011171467,0,0,0.263636364,12.2534751,0.23295852,37.1455437,0.288392846,1.85000977,0.283913523,0.874700263,0.081869276,0.206564717,12.1265664,0.239704693,48.5175439,0.515040718,0.410522721,0.207245438,0.649481865,0.747444178
8344775,169.3,171.1467862,0,1,40,110,9757,0.011273957,0.057599672,0.070103515,4.05995729,0.063636364,0,0.063636364,0,0.31050235,0.025722933,0.096875,0,0,0.167222845,0.001639848,0.004919545,3.01039793,0.054934919,0.011171467,0,0.011171467,0,0,0.263636364,12.2534751,0.23295852,37.1455437,0.288392846,1.85000977,0.283913523,0.874700263,0.081869276,0.206564717,12.1265664,0.239704693,48.5175439,0.515040718,0.410522721,0.207245438,0.649481865,0.747444178
10216294,206.43,209.9612397,0,1,50,110,9757,0.011273957,0.057599672,0.070103515,4.05995729,0.063636364,0,0.063636364,0,0.31050235,0.025722933,0.096875,0,0,0.167222845,0.001639848,0.004919545,3.01039793,0.054934919,0.011171467,0,0.011171467,0,0,0.263636364,12.2534751,0.23295852,37.1455437,0.288392846,1.85000977,0.283913523,0.874700263,0.081869276,0.206564717,12.1265664,0.239704693,48.5175439,0.515040718,0.410522721,0.207245438,0.649481865,0.747444178
24402857,492.26,501.6312825,0,1,60,110,9757,0.011273957,0.057599672,0.070103515,4.05995729,0.063636364,0,0.063636364,0,0.31050235,0.025722933,0.096875,0,0,0.167222845,0.001639848,0.004919545,3.01039793,0.054934919,0.011171467,0,0.011171467,0,0,0.263636364,12.2534751,0.23295852,37.1455437,0.288392846,1.85000977,0.283913523,0.874700263,0.081869276,0.206564717,12.1265664,0.239704693,48.5175439,0.515040718,0.410522721,0.207245438,0.649481865,0.747444178
6241268,3.84,4.187205186,0,1,10,550,2337,0.235344459,0.001711596,0.009841677,2.62201191,0.005454545,0,0.005454545,0,0.494508629,0.184319816,1,0,1,0.386622066,0.000427899,0.005990586,2.2821895,0.492511767,0.0106259,0.260922751,0.002995293,0,0.003636364,0.147272727,15.7,0.689163818,322.579775,0.230755512,0.904004648,0.26702077,0.856069954,0.0337764,0.355870553,13.2671756,0.782910612,949.755725,0.348628228,0.620708251,0.393411934,0.319924616,0.546237996
4213434,2.73,2.593471379,0,1,20,550,2337,0.235344459,0.001711596,0.009841677,2.62201191,0.005454545,0,0.005454545,0,0.494508629,0.184319816,1,0,1,0.386622066,0.000427899,0.005990586,2.2821895,0.492511767,0.0106259,0.260922751,0.002995293,0,0.003636364,0.147272727,15.7,0.689163818,322.579775,0.230755512,0.904004648,0.26702077,0.856069954,0.0337764,0.355870553,13.2671756,0.782910612,949.755725,0.348628228,0.620708251,0.393411934,0.319924616,0.546237996
119975,0.07,0.081289658,0,1,30,550,2337,0.235344459,0.001711596,0.009841677,2.62201191,0.005454545,0,0.005454545,0,0.494508629,0.184319816,1,0,1,0.386622066,0.000427899,0.005990586,2.2821895,0.492511767,0.0106259,0.260922751,0.002995293,0,0.003636364,0.147272727,15.7,0.689163818,322.579775,0.230755512,0.904004648,0.26702077,0.856069954,0.0337764,0.355870553,13.2671756,0.782910612,949.755725,0.348628228,0.620708251,0.393411934,0.319924616,0.546237996
37476,0.03,0.0266265,0,1,40,550,2337,0.235344459,0.001711596,0.009841677,2.62201191,0.005454545,0,0.005454545,0,0.494508629,0.184319816,1,0,1,0.386622066,0.000427899,0.005990586,2.2821895,0.492511767,0.0106259,0.260922751,0.002995293,0,0.003636364,0.147272727,15.7,0.689163818,322.579775,0.230755512,0.904004648,0.26702077,0.856069954,0.0337764,0.355870553,13.2671756,0.782910612,949.755725,0.348628228,0.620708251,0.393411934,0.319924616,0.546237996
3578,0,0.002666178,0,1,50,550,2337,0.235344459,0.001711596,0.009841677,2.62201191,0.005454545,0,0.005454545,0,0.494508629,0.184319816,1,0,1,0.386622066,0.000427899,0.005990586,2.2821895,0.492511767,0.0106259,0.260922751,0.002995293,0,0.003636364,0.147272727,15.7,0.689163818,322.579775,0.230755512,0.904004648,0.26702077,0.856069954,0.0337764,0.355870553,13.2671756,0.782910612,949.755725,0.348628228,0.620708251,0.393411934,0.319924616,0.546237996
9738,0.01,0.007849048,0,1,60,550,2337,0.235344459,0.001711596,0.009841677,2.62201191,0.005454545,0,0.005454545,0,0.494508629,0.184319816,1,0,1,0.386622066,0.000427899,0.005990586,2.2821895,0.492511767,0.0106259,0.260922751,0.002995293,0,0.003636364,0.147272727,15.7,0.689163818,322.579775,0.230755512,0.904004648,0.26702077,0.856069954,0.0337764,0.355870553,13.2671756,0.782910612,949.755725,0.348628228,0.620708251,0.393411934,0.319924616,0.546237996
318427272,900.01,932.4261853,1,1,10,170,3655,0.046511628,0.022982216,0.036388509,3.57449269,0.029411765,0,0.029411765,0,0.368536252,0.053640013,0.23364486,0,0,0.244416035,0.002188782,0.010943912,2.83761811,0.176470588,0.042513881,0.028950788,0.039671683,0,0,0.258823529,14.1939426,0.251048717,73.4702444,0.247280887,1.43756643,0.243020512,0.861994314,0.063053819,0.239116709,13.2329945,0.326114491,125.218139,0.448477607,0.457097866,0.252026471,0.536351854,0.662742514
459051,1.33,1.345898544,0,1,20,170,3655,0.046511628,0.022982216,0.036388509,3.57449269,0.029411765,0,0.029411765,0,0.368536252,0.053640013,0.23364486,0,0,0.244416035,0.002188782,0.010943912,2.83761811,0.176470588,0.042513881,0.028950788,0.039671683,0,0,0.258823529,14.1939426,0.251048717,73.4702444,0.247280887,1.43756643,0.243020512,0.861994314,0.063053819,0.239116709,13.2329945,0.326114491,125.218139,0.448477607,0.457097866,0.252026471,0.536351854,0.662742514
1578317,4.58,4.585051898,0,1,30,170,3655,0.046511628,0.022982216,0.036388509,3.57449269,0.029411765,0,0.029411765,0,0.368536252,0.053640013,0.23364486,0,0,0.244416035,0.002188782,0.010943912,2.83761811,0.176470588,0.042513881,0.028950788,0.039671683,0,0,0.258823529,14.1939426,0.251048717,73.4702444,0.247280887,1.43756643,0.243020512,0.861994314,0.063053819,0.239116709,13.2329945,0.326114491,125.218139,0.448477607,0.457097866,0.252026471,0.536351854,0.662742514
183187,0.54,0.542478937,0,1,40,170,3655,0.046511628,0.022982216,0.036388509,3.57449269,0.029411765,0,0.029411765,0,0.368536252,0.053640013,0.23364486,0,0,0.244416035,0.002188782,0.010943912,2.83761811,0.176470588,0.042513881,0.028950788,0.039671683,0,0,0.258823529,14.1939426,0.251048717,73.4702444,0.247280887,1.43756643,0.243020512,0.861994314,0.063053819,0.239116709,13.2329945,0.326114491,125.218139,0.448477607,0.457097866,0.252026471,0.536351854,0.662742514
770109,2.26,2.286078565,0,1,50,170,3655,0.046511628,0.022982216,0.036388509,3.57449269,0.029411765,0,0.029411765,0,0.368536252,0.053640013,0.23364486,0,0,0.244416035,0.002188782,0.010943912,2.83761811,0.176470588,0.042513881,0.028950788,0.039671683,0,0,0.258823529,14.1939426,0.251048717,73.4702444,0.247280887,1.43756643,0.243020512,0.861994314,0.063053819,0.239116709,13.2329945,0.326114491,125.218139,0.448477607,0.457097866,0.252026471,0.536351854,0.662742514
44273,0.14,0.125650631,0,1,60,170,3655,0.046511628,0.022982216,0.036388509,3.57449269,0.029411765,0,0.029411765,0,0.368536252,0.053640013,0.23364486,0,0,0.244416035,0.002188782,0.010943912,2.83761811,0.176470588,0.042513881,0.028950788,0.039671683,0,0,0.258823529,14.1939426,0.251048717,73.4702444,0.247280887,1.43756643,0.243020512,0.861994314,0.063053819,0.239116709,13.2329945,0.326114491,125.218139,0.448477607,0.457097866,0.252026471,0.536351854,0.662742514
19734910,10.82,11.28992969,0,1,10,500,2000,0.25,0.002,0.0125,2.61181866,0.006,0,0.006,0,0.499,0.186135146,1,0,1,0.40589921,0.0005,0.007,2.2975269,0.5135,0.01171,0.277834699,0.004,0,0.006,0.006,12.8451087,0.671386747,280.628623,0.239999466,0.888363438,0.25885299,0.852842891,0.037040349,0.368995793,10.7111717,0.293913312,822.286104,0.341489199,0.394189234,0.398620826,0.334742487,0.560664204
7054528,4.3,4.287291448,0,1,20,500,2000,0.25,0.002,0.0125,2.61181866,0.006,0,0.006,0,0.499,0.186135146,1,0,1,0.40589921,0.0005,0.007,2.2975269,0.5135,0.01171,0.277834699,0.004,0,0.006,0.006,12.8451087,0.671386747,280.628623,0.239999466,0.888363438,0.25885299,0.852842891,0.037040349,0.368995793,10.7111717,0.293913312,822.286104,0.341489199,0.394189234,0.398620826,0.334742487,0.560664204
5532,0,0.00364389,0,1,30,500,2000,0.25,0.002,0.0125,2.61181866,0.006,0,0.006,0,0.499,0.186135146,1,0,1,0.40589921,0.0005,0.007,2.2975269,0.5135,0.01171,0.277834699,0.004,0,0.006,0.006,12.8451087,0.671386747,280.628623,0.239999466,0.888363438,0.25885299,0.852842891,0.037040349,0.368995793,10.7111717,0.293913312,822.286104,0.341489199,0.394189234,0.398620826,0.334742487,0.560664204
23597,0.01,0.016406003,0,1,40,500,2000,0.25,0.002,0.0125,2.61181866,0.006,0,0.006,0,0.499,0.186135146,1,0,1,0.40589921,0.0005,0.007,2.2975269,0.5135,0.01171,0.277834699,0.004,0,0.006,0.006,12.8451087,0.671386747,280.628623,0.239999466,0.888363438,0.25885299,0.852842891,0.037040349,0.368995793,10.7111717,0.293913312,822.286104,0.341489199,0.394189234,0.398620826,0.334742487,0.560664204
3767,0,0.002830705,0,1,50,500,2000,0.25,0.002,0.0125,2.61181866,0.006,0,0.006,0,0.499,0.186135146,1,0,1,0.40589921,0.0005,0.007,2.2975269,0.5135,0.01171,0.277834699,0.004,0,0.006,0.006,12.8451087,0.671386747,280.628623,0.239999466,0.888363438,0.25885299,0.852842891,0.037040349,0.368995793,10.7111717,0.293913312,822.286104,0.341489199,0.394189234,0.398620826,0.334742487,0.560664204
14580,0.01,0.011065666,0,1,60,500,2000,0.25,0.002,0.0125,2.61181866,0.006,0,0.006,0,0.499,0.186135146,1,0,1,0.40589921,0.0005,0.007,2.2975269,0.5135,0.01171,0.277834699,0.004,0,0.006,0.006,12.8451087,0.671386747,280.628623,0.239999466,0.888363438,0.25885299,0.852842891,0.037040349,0.368995793,10.7111717,0.293913312,822.286104,0.341489199,0.394189234,0.398620826,0.334742487,0.560664204
2629163,1.54,1.485677297,0,1,10,700,2800,0.25,0.000714286,0.007857143,2.60698118,0.004285714,0,0.004285714,0,0.498333333,0.175965773,0.833333333,0,1,0.417867917,0,0.004642857,2.31049062,0.4975,0.008421429,0.273051652,0.001428571,0,0.002857143,0.184285714,14.799682,0.393426288,431.063593,0.231066835,0.817055841,0.215139976,0.848111364,0.030893374,0.396558704,12.6292135,0.333267075,1394.98315,0.324834893,0.409999668,0.425175164,0.321121227,0.58115563
68564,0.04,0.044538968,0,1,20,700,2800,0.25,0.000714286,0.007857143,2.60698118,0.004285714,0,0.004285714,0,0.498333333,0.175965773,0.833333333,0,1,0.417867917,0,0.004642857,2.31049062,0.4975,0.008421429,0.273051652,0.001428571,0,0.002857143,0.184285714,14.799682,0.393426288,431.063593,0.231066835,0.817055841,0.215139976,0.848111364,0.030893374,0.396558704,12.6292135,0.333267075,1394.98315,0.324834893,0.409999668,0.425175164,0.321121227,0.58115563
26971,0.01,0.017800831,0,1,30,700,2800,0.25,0.000714286,0.007857143,2.60698118,0.004285714,0,0.004285714,0,0.498333333,0.175965773,0.833333333,0,1,0.417867917,0,0.004642857,2.31049062,0.4975,0.008421429,0.273051652,0.001428571,0,0.002857143,0.184285714,14.799682,0.393426288,431.063593,0.231066835,0.817055841,0.215139976,0.848111364,0.030893374,0.396558704,12.6292135,0.333267075,1394.98315,0.324834893,0.409999668,0.425175164,0.321121227,0.58115563
8492,0.01,0.006105852,0,1,40,700,2800,0.25,0.000714286,0.007857143,2.60698118,0.004285714,0,0.004285714,0,0.498333333,0.175965773,0.833333333,0,1,0.417867917,0,0.004642857,2.31049062,0.4975,0.008421429,0.273051652,0.001428571,0,0.002857143,0.184285714,14.799682,0.393426288,431.063593,0.231066835,0.817055841,0.215139976,0.848111364,0.030893374,0.396558704,12.6292135,0.333267075,1394.98315,0.324834893,0.409999668,0.425175164,0.321121227,0.58115563
11536,0.01,0.00867707,0,1,50,700,2800,0.25,0.000714286,0.007857143,2.60698118,0.004285714,0,0.004285714,0,0.498333333,0.175965773,0.833333333,0,1,0.417867917,0,0.004642857,2.31049062,0.4975,0.008421429,0.273051652,0.001428571,0,0.002857143,0.184285714,14.799682,0.393426288,431.063593,0.231066835,0.817055841,0.215139976,0.848111364,0.030893374,0.396558704,12.6292135,0.333267075,1394.98315,0.324834893,0.409999668,0.425175164,0.321121227,0.58115563
5335,0,0.0041829,0,1,60,700,2800,0.25,0.000714286,0.007857143,2.60698118,0.004285714,0,0.004285714,0,0.498333333,0.175965773,0.833333333,0,1,0.417867917,0,0.004642857,2.31049062,0.4975,0.008421429,0.273051652,0.001428571,0,0.002857143,0.184285714,14.799682,0.393426288,431.063593,0.231066835,0.817055841,0.215139976,0.848111364,0.030893374,0.396558704,12.6292135,0.333267075,1394.98315,0.324834893,0.409999668,0.425175164,0.321121227,0.58115563
1299513655,900.01,936.6039688,1,1,10,750,3187,0.235331032,0.000941324,0.009099467,2.64535823,0.004,0,0.004,0,0.492521703,0.178059379,1,0,1,0.402252491,0,0.005020395,2.30649194,0.489174773,0.007862776,0.270396758,0.001882648,0,0.001333333,0.321333333,25.584121,0.278805908,449.438563,0.226618285,0.868236788,0.216805848,0.852524034,0.029424741,0.319890815,20.5555556,0.230935917,1516.90741,0.341181546,0.366324867,0.367941592,0.2988477,0.465268846
1392185995,900.01,1002.619999,1,1,20,750,3187,0.235331032,0.000941324,0.009099467,2.64535823,0.004,0,0.004,0,0.492521703,0.178059379,1,0,1,0.402252491,0,0.005020395,2.30649194,0.489174773,0.007862776,0.270396758,0.001882648,0,0.001333333,0.321333333,25.584121,0.278805908,449.438563,0.226618285,0.868236788,0.216805848,0.852524034,0.029424741,0.319890815,20.5555556,0.230935917,1516.90741,0.341181546,0.366324867,0.367941592,0.2988477,0.465268846
970138931,652.43,695.2691424,0,1,30,750,3187,0.235331032,0.000941324,0.009099467,2.64535823,0.004,0,0.004,0,0.492521703,0.178059379,1,0,1,0.402252491,0,0.005020395,2.30649194,0.489174773,0.007862776,0.270396758,0.001882648,0,0.001333333,0.321333333,25.584121,0.278805908,449.438563,0.226618285,0.868236788,0.216805848,0.852524034,0.029424741,0.319890815,20.5555556,0.230935917,1516.90741,0.341181546,0.366324867,0.367941592,0.2988477,0.465268846
