INSTANCE_ID,medianrunlength,medianruntime,adjusted_medianruntime,capped,Solution,novnoise,nvars,nclauses,vars-clauses-ratio,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-max,VCG-CLAUSE-entropy,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-max,BINARY+,TRINARY+,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,vars-reduced-depth-4,vars-reduced-depth-16,vars-reduced-depth-64,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_BestStep_Mean,saps_BestStep_CoeffVariance,saps_AvgImproveToBest_Mean,saps_AvgImproveToBest_CoeffVariance,saps_FirstLMRatio_Mean,saps_FirstLMRatio_CoeffVariance,saps_BestCV_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_BestStep_Mean,gsat_BestStep_CoeffVariance,gsat_AvgImproveToBest_CoeffVariance,gsat_BestCV_Mean,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars
-3296,481008183,302.86,319.6161104,0,3296,20,700,2975,0.235294118,0.001344538,0.007731092,2.69408396,0.004285714,0,0.004285714,0,0.497366947,0.178229526,1,0,1,0.379583444,0,0.005378151,2.30888076,0.512941176,0.008403361,0.282373613,0.002689076,0,0.004285714,0.097142857,23.1878173,0.26747934,420.7022,0.224410718,0.864316468,0.211510127,0.851831902,0.031505205,0.324888599,19.0869565,0.250536859,1393.28571,0.301059656,0.327358286,0.369669287,0.299453866,0.504012063
-3297,3915211,2.81,2.565097554,0,3297,30,700,2975,0.235294118,0.001344538,0.007731092,2.69408396,0.004285714,0,0.004285714,0,0.497366947,0.178229526,1,0,1,0.379583444,0,0.005378151,2.30888076,0.512941176,0.008403361,0.282373613,0.002689076,0,0.004285714,0.097142857,23.1878173,0.26747934,420.7022,0.224410718,0.864316468,0.211510127,0.851831902,0.031505205,0.324888599,19.0869565,0.250536859,1393.28571,0.301059656,0.327358286,0.369669287,0.299453866,0.504012063
-3298,798806,0.6,0.572257333,0,3298,40,700,2975,0.235294118,0.001344538,0.007731092,2.69408396,0.004285714,0,0.004285714,0,0.497366947,0.178229526,1,0,1,0.379583444,0,0.005378151,2.30888076,0.512941176,0.008403361,0.282373613,0.002689076,0,0.004285714,0.097142857,23.1878173,0.26747934,420.7022,0.224410718,0.864316468,0.211510127,0.851831902,0.031505205,0.324888599,19.0869565,0.250536859,1393.28571,0.301059656,0.327358286,0.369669287,0.299453866,0.504012063
-3299,290654,0.21,0.225703348,0,3299,50,700,2975,0.235294118,0.001344538,0.007731092,2.69408396,0.004285714,0,0.004285714,0,0.497366947,0.178229526,1,0,1,0.379583444,0,0.005378151,2.30888076,0.512941176,0.008403361,0.282373613,0.002689076,0,0.004285714,0.097142857,23.1878173,0.26747934,420.7022,0.224410718,0.864316468,0.211510127,0.851831902,0.031505205,0.324888599,19.0869565,0.250536859,1393.28571,0.301059656,0.327358286,0.369669287,0.299453866,0.504012063
-3300,43362,0.04,0.034744079,0,3300,60,700,2975,0.235294118,0.001344538,0.007731092,2.69408396,0.004285714,0,0.004285714,0,0.497366947,0.178229526,1,0,1,0.379583444,0,0.005378151,2.30888076,0.512941176,0.008403361,0.282373613,0.002689076,0,0.004285714,0.097142857,23.1878173,0.26747934,420.7022,0.224410718,0.864316468,0.211510127,0.851831902,0.031505205,0.324888599,19.0869565,0.250536859,1393.28571,0.301059656,0.327358286,0.369669287,0.299453866,0.504012063
-3301,19018954,374.16,384.213531,0,3301,10,97,8603,0.011275137,0.066255957,0.078577241,3.9448834,0.072164949,0,0.072164949,0,0.316251806,0.024005024,0.11409396,0,0,0.163829349,0.002441009,0.006160642,3.05443231,0.060444031,0.011158898,0,0.011158898,0,0,0.237113402,11.3213296,0.249408287,31.0747922,0.296496395,1.92073829,0.276527352,0.876394469,0.085137709,0.205636443,11.1886196,0.240026749,39.9683878,0.507808907,0.405390754,0.201717966,0.661473675,0.767818769
-3302,31061817,618.82,631.3762425,0,3302,20,97,8603,0.011275137,0.066255957,0.078577241,3.9448834,0.072164949,0,0.072164949,0,0.316251806,0.024005024,0.11409396,0,0,0.163829349,0.002441009,0.006160642,3.05443231,0.060444031,0.011158898,0,0.011158898,0,0,0.237113402,11.3213296,0.249408287,31.0747922,0.296496395,1.92073829,0.276527352,0.876394469,0.085137709,0.205636443,11.1886196,0.240026749,39.9683878,0.507808907,0.405390754,0.201717966,0.661473675,0.767818769
-3303,45153704,900.01,904.2496045,1,3303,30,97,8603,0.011275137,0.066255957,0.078577241,3.9448834,0.072164949,0,0.072164949,0,0.316251806,0.024005024,0.11409396,0,0,0.163829349,0.002441009,0.006160642,3.05443231,0.060444031,0.011158898,0,0.011158898,0,0,0.237113402,11.3213296,0.249408287,31.0747922,0.296496395,1.92073829,0.276527352,0.876394469,0.085137709,0.205636443,11.1886196,0.240026749,39.9683878,0.507808907,0.405390754,0.201717966,0.661473675,0.767818769
-3304,5757085,115.14,115.03127,0,3304,40,97,8603,0.011275137,0.066255957,0.078577241,3.9448834,0.072164949,0,0.072164949,0,0.316251806,0.024005024,0.11409396,0,0,0.163829349,0.002441009,0.006160642,3.05443231,0.060444031,0.011158898,0,0.011158898,0,0,0.237113402,11.3213296,0.249408287,31.0747922,0.296496395,1.92073829,0.276527352,0.876394469,0.085137709,0.205636443,11.1886196,0.240026749,39.9683878,0.507808907,0.405390754,0.201717966,0.661473675,0.767818769
-3305,20762143,411.64,417.1282798,0,3305,50,97,8603,0.011275137,0.066255957,0.078577241,3.9448834,0.072164949,0,0.072164949,0,0.316251806,0.024005024,0.11409396,0,0,0.163829349,0.002441009,0.006160642,3.05443231,0.060444031,0.011158898,0,0.011158898,0,0,0.237113402,11.3213296,0.249408287,31.0747922,0.296496395,1.92073829,0.276527352,0.876394469,0.085137709,0.205636443,11.1886196,0.240026749,39.9683878,0.507808907,0.405390754,0.201717966,0.661473675,0.767818769
-3306,45111889,900.01,903.7198806,1,3306,60,97,8603,0.011275137,0.066255957,0.078577241,3.9448834,0.072164949,0,0.072164949,0,0.316251806,0.024005024,0.11409396,0,0,0.163829349,0.002441009,0.006160642,3.05443231,0.060444031,0.011158898,0,0.011158898,0,0,0.237113402,11.3213296,0.249408287,31.0747922,0.296496395,1.92073829,0.276527352,0.876394469,0.085137709,0.205636443,11.1886196,0.240026749,39.9683878,0.507808907,0.405390754,0.201717966,0.661473675,0.767818769
-3307,1387432053,900.01,985.2024596,1,3307,10,600,2550,0.235294118,0.001176471,0.009803922,2.65304535,0.005,0,0.005,0,0.505620915,0.184799083,1,0,1,0.382706874,0,0.005882353,2.31189919,0.511372549,0.0098,0.272137971,0.002352941,0,0.001666667,0.278333333,21.6515544,0.53626288,349.090674,0.227037087,0.900686853,0.289401928,0.855718295,0.032353626,0.311737155,16.9885057,0.238517071,1107.68582,0.342604961,0.365236682,0.365538031,0.306856569,0.504185856
-3308,1482240533,900.01,985.9275581,1,3308,20,600,2550,0.235294118,0.001176471,0.009803922,2.65304535,0.005,0,0.005,0,0.505620915,0.184799083,1,0,1,0.382706874,0,0.005882353,2.31189919,0.511372549,0.0098,0.272137971,0.002352941,0,0.001666667,0.278333333,21.6515544,0.53626288,349.090674,0.227037087,0.900686853,0.289401928,0.855718295,0.032353626,0.311737155,16.9885057,0.238517071,1107.68582,0.342604961,0.365236682,0.365538031,0.306856569,0.504185856
-3309,35360352,24.1,26.29759568,0,3309,30,600,2550,0.235294118,0.001176471,0.009803922,2.65304535,0.005,0,0.005,0,0.505620915,0.184799083,1,0,1,0.382706874,0,0.005882353,2.31189919,0.511372549,0.0098,0.272137971,0.002352941,0,0.001666667,0.278333333,21.6515544,0.53626288,349.090674,0.227037087,0.900686853,0.289401928,0.855718295,0.032353626,0.311737155,16.9885057,0.238517071,1107.68582,0.342604961,0.365236682,0.365538031,0.306856569,0.504185856
-3310,4506301,3.16,3.332488558,0,3310,40,600,2550,0.235294118,0.001176471,0.009803922,2.65304535,0.005,0,0.005,0,0.505620915,0.184799083,1,0,1,0.382706874,0,0.005882353,2.31189919,0.511372549,0.0098,0.272137971,0.002352941,0,0.001666667,0.278333333,21.6515544,0.53626288,349.090674,0.227037087,0.900686853,0.289401928,0.855718295,0.032353626,0.311737155,16.9885057,0.238517071,1107.68582,0.342604961,0.365236682,0.365538031,0.306856569,0.504185856
-3311,343795,0.26,0.266400779,0,3311,50,600,2550,0.235294118,0.001176471,0.009803922,2.65304535,0.005,0,0.005,0,0.505620915,0.184799083,1,0,1,0.382706874,0,0.005882353,2.31189919,0.511372549,0.0098,0.272137971,0.002352941,0,0.001666667,0.278333333,21.6515544,0.53626288,349.090674,0.227037087,0.900686853,0.289401928,0.855718295,0.032353626,0.311737155,16.9885057,0.238517071,1107.68582,0.342604961,0.365236682,0.365538031,0.306856569,0.504185856
-3312,1305978,1.03,1.039206434,0,3312,60,600,2550,0.235294118,0.001176471,0.009803922,2.65304535,0.005,0,0.005,0,0.505620915,0.184799083,1,0,1,0.382706874,0,0.005882353,2.31189919,0.511372549,0.0098,0.272137971,0.002352941,0,0.001666667,0.278333333,21.6515544,0.53626288,349.090674,0.227037087,0.900686853,0.289401928,0.855718295,0.032353626,0.311737155,16.9885057,0.238517071,1107.68582,0.342604961,0.365236682,0.365538031,0.306856569,0.504185856
-3313,253415,0.31,0.316737868,0,3313,10,177,1748,0.101258581,0.01430206,0.034324943,3.26042208,0.02259887,0,0.02259887,0,0.368707094,0.102362765,0.533333333,0,0,0.322009354,0.00228833,0.012585812,2.66342606,0.293478261,0.049296048,0.125690948,0.032608696,0,0.016949153,0.254237288,11.2369962,0.279855624,78.7747158,0.240568794,1.30300384,0.218826112,0.865658283,0.058141882,0.265664234,9.44124169,0.282794798,161.447339,0.426352508,0.431429667,0.308457454,0.464141117,0.645852058
-3314,8852725,10.31,10.96386012,0,3314,20,177,1748,0.101258581,0.01430206,0.034324943,3.26042208,0.02259887,0,0.02259887,0,0.368707094,0.102362765,0.533333333,0,0,0.322009354,0.00228833,0.012585812,2.66342606,0.293478261,0.049296048,0.125690948,0.032608696,0,0.016949153,0.254237288,11.2369962,0.279855624,78.7747158,0.240568794,1.30300384,0.218826112,0.865658283,0.058141882,0.265664234,9.44124169,0.282794798,161.447339,0.426352508,0.431429667,0.308457454,0.464141117,0.645852058
-3315,2059462,2.49,2.66292639,0,3315,30,177,1748,0.101258581,0.01430206,0.034324943,3.26042208,0.02259887,0,0.02259887,0,0.368707094,0.102362765,0.533333333,0,0,0.322009354,0.00228833,0.012585812,2.66342606,0.293478261,0.049296048,0.125690948,0.032608696,0,0.016949153,0.254237288,11.2369962,0.279855624,78.7747158,0.240568794,1.30300384,0.218826112,0.865658283,0.058141882,0.265664234,9.44124169,0.282794798,161.447339,0.426352508,0.431429667,0.308457454,0.464141117,0.645852058
-3316,26549,0.03,0.034134155,0,3316,40,177,1748,0.101258581,0.01430206,0.034324943,3.26042208,0.02259887,0,0.02259887,0,0.368707094,0.102362765,0.533333333,0,0,0.322009354,0.00228833,0.012585812,2.66342606,0.293478261,0.049296048,0.125690948,0.032608696,0,0.016949153,0.254237288,11.2369962,0.279855624,78.7747158,0.240568794,1.30300384,0.218826112,0.865658283,0.058141882,0.265664234,9.44124169,0.282794798,161.447339,0.426352508,0.431429667,0.308457454,0.464141117,0.645852058
-3317,64862,0.08,0.086055601,0,3317,50,177,1748,0.101258581,0.01430206,0.034324943,3.26042208,0.02259887,0,0.02259887,0,0.368707094,0.102362765,0.533333333,0,0,0.322009354,0.00228833,0.012585812,2.66342606,0.293478261,0.049296048,0.125690948,0.032608696,0,0.016949153,0.254237288,11.2369962,0.279855624,78.7747158,0.240568794,1.30300384,0.218826112,0.865658283,0.058141882,0.265664234,9.44124169,0.282794798,161.447339,0.426352508,0.431429667,0.308457454,0.464141117,0.645852058
-3318,64751,0.08,0.087066138,0,3318,60,177,1748,0.101258581,0.01430206,0.034324943,3.26042208,0.02259887,0,0.02259887,0,0.368707094,0.102362765,0.533333333,0,0,0.322009354,0.00228833,0.012585812,2.66342606,0.293478261,0.049296048,0.125690948,0.032608696,0,0.016949153,0.254237288,11.2369962,0.279855624,78.7747158,0.240568794,1.30300384,0.218826112,0.865658283,0.058141882,0.265664234,9.44124169,0.282794798,161.447339,0.426352508,0.431429667,0.308457454,0.464141117,0.645852058
-3319,66345197,185.44,185.7966507,0,3319,10,149,3203,0.046518889,0.026225414,0.042460194,3.64989102,0.033557047,0,0.033557047,0,0.382079301,0.062485099,0.272727273,0,0,0.223806626,0.00343428,0.009366219,2.78066605,0.178270372,0.043759311,0.024922547,0.039962535,0,0,0.268456376,11.9283865,0.268064212,61.3714409,0.25022715,1.51341128,0.238420756,0.867623305,0.065332324,0.248566441,10.7196782,0.28666001,104.631807,0.4684474,0.44124056,0.269263038,0.543489765,0.683813162
-3320,1433326,4.05,4.121749433,0,3320,20,149,3203,0.046518889,0.026225414,0.042460194,3.64989102,0.033557047,0,0.033557047,0,0.382079301,0.062485099,0.272727273,0,0,0.223806626,0.00343428,0.009366219,2.78066605,0.178270372,0.043759311,0.024922547,0.039962535,0,0,0.268456376,11.9283865,0.268064212,61.3714409,0.25022715,1.51341128,0.238420756,0.867623305,0.065332324,0.248566441,10.7196782,0.28666001,104.631807,0.4684474,0.44124056,0.269263038,0.543489765,0.683813162
-3321,20741,0.06,0.058875626,0,3321,30,149,3203,0.046518889,0.026225414,0.042460194,3.64989102,0.033557047,0,0.033557047,0,0.382079301,0.062485099,0.272727273,0,0,0.223806626,0.00343428,0.009366219,2.78066605,0.178270372,0.043759311,0.024922547,0.039962535,0,0,0.268456376,11.9283865,0.268064212,61.3714409,0.25022715,1.51341128,0.238420756,0.867623305,0.065332324,0.248566441,10.7196782,0.28666001,104.631807,0.4684474,0.44124056,0.269263038,0.543489765,0.683813162
-3322,202970,0.58,0.584511889,0,3322,40,149,3203,0.046518889,0.026225414,0.042460194,3.64989102,0.033557047,0,0.033557047,0,0.382079301,0.062485099,0.272727273,0,0,0.223806626,0.00343428,0.009366219,2.78066605,0.178270372,0.043759311,0.024922547,0.039962535,0,0,0.268456376,11.9283865,0.268064212,61.3714409,0.25022715,1.51341128,0.238420756,0.867623305,0.065332324,0.248566441,10.7196782,0.28666001,104.631807,0.4684474,0.44124056,0.269263038,0.543489765,0.683813162
-3323,257115,0.74,0.746888871,0,3323,50,149,3203,0.046518889,0.026225414,0.042460194,3.64989102,0.033557047,0,0.033557047,0,0.382079301,0.062485099,0.272727273,0,0,0.223806626,0.00343428,0.009366219,2.78066605,0.178270372,0.043759311,0.024922547,0.039962535,0,0,0.268456376,11.9283865,0.268064212,61.3714409,0.25022715,1.51341128,0.238420756,0.867623305,0.065332324,0.248566441,10.7196782,0.28666001,104.631807,0.4684474,0.44124056,0.269263038,0.543489765,0.683813162
-3324,3575,0.01,0.010433265,0,3324,60,149,3203,0.046518889,0.026225414,0.042460194,3.64989102,0.033557047,0,0.033557047,0,0.382079301,0.062485099,0.272727273,0,0,0.223806626,0.00343428,0.009366219,2.78066605,0.178270372,0.043759311,0.024922547,0.039962535,0,0,0.268456376,11.9283865,0.268064212,61.3714409,0.25022715,1.51341128,0.238420756,0.867623305,0.065332324,0.248566441,10.7196782,0.28666001,104.631807,0.4684474,0.44124056,0.269263038,0.543489765,0.683813162
-3325,339888516,900.01,956.6105628,1,3325,10,131,2816,0.046519886,0.028409091,0.049360796,3.50519779,0.038167939,0,0.038167939,0,0.372443182,0.060621458,0.272727273,0,0,0.233944467,0.002130682,0.011008523,2.86771076,0.186434659,0.04444071,0.020900848,0.041193182,0,0,0.099236641,10.5876093,0.309374075,53.3386545,0.257586813,1.53908119,0.257909836,0.870334569,0.069118829,0.252088813,9.41591512,0.311694026,89.666313,0.457030722,0.436725908,0.282646019,0.550133547,0.700311737
-3326,6337812,16.91,17.29162267,0,3326,20,131,2816,0.046519886,0.028409091,0.049360796,3.50519779,0.038167939,0,0.038167939,0,0.372443182,0.060621458,0.272727273,0,0,0.233944467,0.002130682,0.011008523,2.86771076,0.186434659,0.04444071,0.020900848,0.041193182,0,0,0.099236641,10.5876093,0.309374075,53.3386545,0.257586813,1.53908119,0.257909836,0.870334569,0.069118829,0.252088813,9.41591512,0.311694026,89.666313,0.457030722,0.436725908,0.282646019,0.550133547,0.700311737
-3327,9130,0.03,0.025270209,0,3327,30,131,2816,0.046519886,0.028409091,0.049360796,3.50519779,0.038167939,0,0.038167939,0,0.372443182,0.060621458,0.272727273,0,0,0.233944467,0.002130682,0.011008523,2.86771076,0.186434659,0.04444071,0.020900848,0.041193182,0,0,0.099236641,10.5876093,0.309374075,53.3386545,0.257586813,1.53908119,0.257909836,0.870334569,0.069118829,0.252088813,9.41591512,0.311694026,89.666313,0.457030722,0.436725908,0.282646019,0.550133547,0.700311737
-3328,57409,0.16,0.161687255,0,3328,40,131,2816,0.046519886,0.028409091,0.049360796,3.50519779,0.038167939,0,0.038167939,0,0.372443182,0.060621458,0.272727273,0,0,0.233944467,0.002130682,0.011008523,2.86771076,0.186434659,0.04444071,0.020900848,0.041193182,0,0,0.099236641,10.5876093,0.309374075,53.3386545,0.257586813,1.53908119,0.257909836,0.870334569,0.069118829,0.252088813,9.41591512,0.311694026,89.666313,0.457030722,0.436725908,0.282646019,0.550133547,0.700311737
-3329,1831915,5.12,5.195050294,0,3329,50,131,2816,0.046519886,0.028409091,0.049360796,3.50519779,0.038167939,0,0.038167939,0,0.372443182,0.060621458,0.272727273,0,0,0.233944467,0.002130682,0.011008523,2.86771076,0.186434659,0.04444071,0.020900848,0.041193182,0,0,0.099236641,10.5876093,0.309374075,53.3386545,0.257586813,1.53908119,0.257909836,0.870334569,0.069118829,0.252088813,9.41591512,0.311694026,89.666313,0.457030722,0.436725908,0.282646019,0.550133547,0.700311737
-3330,255276,0.72,0.724884357,0,3330,60,131,2816,0.046519886,0.028409091,0.049360796,3.50519779,0.038167939,0,0.038167939,0,0.372443182,0.060621458,0.272727273,0,0,0.233944467,0.002130682,0.011008523,2.86771076,0.186434659,0.04444071,0.020900848,0.041193182,0,0,0.099236641,10.5876093,0.309374075,53.3386545,0.257586813,1.53908119,0.257909836,0.870334569,0.069118829,0.252088813,9.41591512,0.311694026,89.666313,0.457030722,0.436725908,0.282646019,0.550133547,0.700311737
-3331,5140375,3.06,3.345663874,0,3331,10,500,2125,0.235294118,0.001882353,0.012235294,2.65274752,0.006,0,0.006,0,0.496470588,0.177805024,1,0,1,0.410046196,0,0.008,2.33832522,0.496470588,0.011666824,0.275314383,0.003764706,0,0.002,0.088,14.1042254,0.33062639,285.115493,0.219642547,0.91836969,0.204754296,0.856484728,0.035567469,0.356100802,11.9085546,0.276861099,845.365782,0.322590254,0.349636771,0.392002464,0.32107569,0.544632149
-3332,350085,0.23,0.200446257,0,3332,20,500,2125,0.235294118,0.001882353,0.012235294,2.65274752,0.006,0,0.006,0,0.496470588,0.177805024,1,0,1,0.410046196,0,0.008,2.33832522,0.496470588,0.011666824,0.275314383,0.003764706,0,0.002,0.088,14.1042254,0.33062639,285.115493,0.219642547,0.91836969,0.204754296,0.856484728,0.035567469,0.356100802,11.9085546,0.276861099,845.365782,0.322590254,0.349636771,0.392002464,0.32107569,0.544632149
-3333,123208,0.08,0.073450807,0,3333,30,500,2125,0.235294118,0.001882353,0.012235294,2.65274752,0.006,0,0.006,0,0.496470588,0.177805024,1,0,1,0.410046196,0,0.008,2.33832522,0.496470588,0.011666824,0.275314383,0.003764706,0,0.002,0.088,14.1042254,0.33062639,285.115493,0.219642547,0.91836969,0.204754296,0.856484728,0.035567469,0.356100802,11.9085546,0.276861099,845.365782,0.322590254,0.349636771,0.392002464,0.32107569,0.544632149
-3334,48124,0.04,0.032875425,0,3334,40,500,2125,0.235294118,0.001882353,0.012235294,2.65274752,0.006,0,0.006,0,0.496470588,0.177805024,1,0,1,0.410046196,0,0.008,2.33832522,0.496470588,0.011666824,0.275314383,0.003764706,0,0.002,0.088,14.1042254,0.33062639,285.115493,0.219642547,0.91836969,0.204754296,0.856484728,0.035567469,0.356100802,11.9085546,0.276861099,845.365782,0.322590254,0.349636771,0.392002464,0.32107569,0.544632149
-3335,5815,0,0.004341341,0,3335,50,500,2125,0.235294118,0.001882353,0.012235294,2.65274752,0.006,0,0.006,0,0.496470588,0.177805024,1,0,1,0.410046196,0,0.008,2.33832522,0.496470588,0.011666824,0.275314383,0.003764706,0,0.002,0.088,14.1042254,0.33062639,285.115493,0.219642547,0.91836969,0.204754296,0.856484728,0.035567469,0.356100802,11.9085546,0.276861099,845.365782,0.322590254,0.349636771,0.392002464,0.32107569,0.544632149
-3336,7400,0,0.005802693,0,3336,60,500,2125,0.235294118,0.001882353,0.012235294,2.65274752,0.006,0,0.006,0,0.496470588,0.177805024,1,0,1,0.410046196,0,0.008,2.33832522,0.496470588,0.011666824,0.275314383,0.003764706,0,0.002,0.088,14.1042254,0.33062639,285.115493,0.219642547,0.91836969,0.204754296,0.856484728,0.035567469,0.356100802,11.9085546,0.276861099,845.365782,0.322590254,0.349636771,0.392002464,0.32107569,0.544632149
-3337,11441207,6.19,7.446612962,0,3337,10,700,2800,0.25,0.001071429,0.008214286,2.62447373,0.004285714,0,0.004285714,0,0.499285714,0.182412818,1,0,1,0.421961239,0,0.005714286,2.33578883,0.509642857,0.008429592,0.281435219,0.002142857,0,0,0.098571429,14.5141066,0.392979774,430.937304,0.226913462,0.815706289,0.217642574,0.85013547,0.029310668,0.39750421,14.0974026,1.07029011,1341.50649,0.311609321,0.795457519,0.414936935,0.322549683,0.548274822
-3338,408889,0.25,0.256424584,0,3338,20,700,2800,0.25,0.001071429,0.008214286,2.62447373,0.004285714,0,0.004285714,0,0.499285714,0.182412818,1,0,1,0.421961239,0,0.005714286,2.33578883,0.509642857,0.008429592,0.281435219,0.002142857,0,0,0.098571429,14.5141066,0.392979774,430.937304,0.226913462,0.815706289,0.217642574,0.85013547,0.029310668,0.39750421,14.0974026,1.07029011,1341.50649,0.311609321,0.795457519,0.414936935,0.322549683,0.548274822
-3339,32464,0.02,0.022074368,0,3339,30,700,2800,0.25,0.001071429,0.008214286,2.62447373,0.004285714,0,0.004285714,0,0.499285714,0.182412818,1,0,1,0.421961239,0,0.005714286,2.33578883,0.509642857,0.008429592,0.281435219,0.002142857,0,0,0.098571429,14.5141066,0.392979774,430.937304,0.226913462,0.815706289,0.217642574,0.85013547,0.029310668,0.39750421,14.0974026,1.07029011,1341.50649,0.311609321,0.795457519,0.414936935,0.322549683,0.548274822
-3340,37731,0.03,0.027138923,0,3340,40,700,2800,0.25,0.001071429,0.008214286,2.62447373,0.004285714,0,0.004285714,0,0.499285714,0.182412818,1,0,1,0.421961239,0,0.005714286,2.33578883,0.509642857,0.008429592,0.281435219,0.002142857,0,0,0.098571429,14.5141066,0.392979774,430.937304,0.226913462,0.815706289,0.217642574,0.85013547,0.029310668,0.39750421,14.0974026,1.07029011,1341.50649,0.311609321,0.795457519,0.414936935,0.322549683,0.548274822
-3341,3809,0,0.002937321,0,3341,50,700,2800,0.25,0.001071429,0.008214286,2.62447373,0.004285714,0,0.004285714,0,0.499285714,0.182412818,1,0,1,0.421961239,0,0.005714286,2.33578883,0.509642857,0.008429592,0.281435219,0.002142857,0,0,0.098571429,14.5141066,0.392979774,430.937304,0.226913462,0.815706289,0.217642574,0.85013547,0.029310668,0.39750421,14.0974026,1.07029011,1341.50649,0.311609321,0.795457519,0.414936935,0.322549683,0.548274822
-3342,2089,0,0.001675262,0,3342,60,700,2800,0.25,0.001071429,0.008214286,2.62447373,0.004285714,0,0.004285714,0,0.499285714,0.182412818,1,0,1,0.421961239,0,0.005714286,2.33578883,0.509642857,0.008429592,0.281435219,0.002142857,0,0,0.098571429,14.5141066,0.392979774,430.937304,0.226913462,0.815706289,0.217642574,0.85013547,0.029310668,0.39750421,14.0974026,1.07029011,1341.50649,0.311609321,0.795457519,0.414936935,0.322549683,0.548274822
-3343,86091402,52.92,56.50287859,0,3343,10,900,3600,0.25,0.000277778,0.006666667,2.66031884,0.003333333,0,0.003333333,0,0.49,0.199358224,1,0,1,0.419346399,0,0.003611111,2.28955499,0.489444444,0.006579012,0.289801366,0.000555556,0,0.007777778,0.026666667,16.9221411,0.836224789,588.832117,0.237794352,0.78353668,0.282584232,0.849589277,0.02845011,0.414070267,14.9893617,0.283633725,2077.68085,0.307813271,0.349918597,0.429751281,0.308456266,0.485804848
-3344,23894,0.02,0.015623284,0,3344,20,900,3600,0.25,0.000277778,0.006666667,2.66031884,0.003333333,0,0.003333333,0,0.49,0.199358224,1,0,1,0.419346399,0,0.003611111,2.28955499,0.489444444,0.006579012,0.289801366,0.000555556,0,0.007777778,0.026666667,16.9221411,0.836224789,588.832117,0.237794352,0.78353668,0.282584232,0.849589277,0.02845011,0.414070267,14.9893617,0.283633725,2077.68085,0.307813271,0.349918597,0.429751281,0.308456266,0.485804848
-3345,8751,0.01,0.00580751,0,3345,30,900,3600,0.25,0.000277778,0.006666667,2.66031884,0.003333333,0,0.003333333,0,0.49,0.199358224,1,0,1,0.419346399,0,0.003611111,2.28955499,0.489444444,0.006579012,0.289801366,0.000555556,0,0.007777778,0.026666667,16.9221411,0.836224789,588.832117,0.237794352,0.78353668,0.282584232,0.849589277,0.02845011,0.414070267,14.9893617,0.283633725,2077.68085,0.307813271,0.349918597,0.429751281,0.308456266,0.485804848
-3346,10271,0.01,0.007476991,0,3346,40,900,3600,0.25,0.000277778,0.006666667,2.66031884,0.003333333,0,0.003333333,0,0.49,0.199358224,1,0,1,0.419346399,0,0.003611111,2.28955499,0.489444444,0.006579012,0.289801366,0.000555556,0,0.007777778,0.026666667,16.9221411,0.836224789,588.832117,0.237794352,0.78353668,0.282584232,0.849589277,0.02845011,0.414070267,14.9893617,0.283633725,2077.68085,0.307813271,0.349918597,0.429751281,0.308456266,0.485804848
-3347,6763,0.01,0.005234447,0,3347,50,900,3600,0.25,0.000277778,0.006666667,2.66031884,0.003333333,0,0.003333333,0,0.49,0.199358224,1,0,1,0.419346399,0,0.003611111,2.28955499,0.489444444,0.006579012,0.289801366,0.000555556,0,0.007777778,0.026666667,16.9221411,0.836224789,588.832117,0.237794352,0.78353668,0.282584232,0.849589277,0.02845011,0.414070267,14.9893617,0.283633725,2077.68085,0.307813271,0.349918597,0.429751281,0.308456266,0.485804848
-3348,8024,0.01,0.006498592,0,3348,60,900,3600,0.25,0.000277778,0.006666667,2.66031884,0.003333333,0,0.003333333,0,0.49,0.199358224,1,0,1,0.419346399,0,0.003611111,2.28955499,0.489444444,0.006579012,0.289801366,0.000555556,0,0.007777778,0.026666667,16.9221411,0.836224789,588.832117,0.237794352,0.78353668,0.282584232,0.849589277,0.02845011,0.414070267,14.9893617,0.283633725,2077.68085,0.307813271,0.349918597,0.429751281,0.308456266,0.485804848
-3349,1482928612,900.01,1031.316972,1,3349,10,500,2125,0.235294118,0.002352941,0.011294118,2.63584177,0.006,0,0.006,0,0.50054902,0.171727131,0.818181818,0,1,0.384161056,0,0.006588235,2.26828633,0.489411765,0.011702588,0.269640258,0.004705882,0,0,0.222,18.652819,0.287208651,281.009891,0.230633931,0.922450224,0.21354384,0.855069453,0.03600396,0.309362183,14.8864353,0.231530265,836,0.347330705,0.379461071,0.357466081,0.318705782,0.530499357
